x	y
-8.541113392229516	-8647916650496
-8.540664732072464	-4911295102976
-8.540216071915417	-1995012308992
-8.539767411758366	-8918499590144
-8.539318751601318	-6884832575488
-8.538870091444267	113816633344
-8.538421431287219	4835059433472
-8.537972771130168	3497177120768
-8.53752411097312	-1232655613952
-8.537075450816069	12338367299584
-8.536626790659021	12102144098304
-8.53617813050197	5887326420992
-8.535729470344922	-270582939648
-8.53528081018787	6152540651520
-8.534832150030823	6379100176384
-8.534383489873775	1845762195456
-8.533934829716724	-106300440576
-8.533486169559676	8191576375296
-8.533037509402625	2231235510272
-8.532588849245577	335007449088
-8.532140189088526	2166811000832
-8.531691528931479	7902739824640
-8.531242868774427	7902739824640
-8.53079420861738	5746666242048
-8.530345548460328	5220532748288
-8.52989688830328	3968549781504
-8.52944822814623	-5006858125312
-8.528999567989182	547608330240
-8.52855090783213	5360119185408
-8.528102247675083	1836098519040
-8.527653587518035	3806414766080
-8.527204927360984	4700841705472
-8.526756267203936	-3419867709440
-8.526307607046885	1018980990976
-8.525858946889837	2821793513472
-8.525410286732786	-5669356830720
-8.524961626575738	-7808250544128
-8.524512966418687	-9861244911616
-8.52406430626164	-11097121751040
-8.523615646104588	-3041910587392
-8.52316698594754	558345748480
-8.522718325790489	-5231270166528
-8.522269665633441	-6702296465408
-8.52182100547639	-3722662903808
-8.521372345319342	-6009732988928
-8.520923685162295	90194313216
-8.520475025005243	2634962436096
-8.520026364848196	3997540810752
-8.519577704691145	6626060795904
-8.519129044534097	12182674735104
-8.518680384377046	1173599813632
-8.518231724219998	1967095021568
-8.517783064062947	3352221974528
-8.517334403905899	-4754528796672
-8.516885743748848	-9201967431680
-8.5164370835918	-8337605263360
-8.515988423434749	1017907249152
-8.515539763277701	-1245540515840
-8.51509110312065	-644245094400
-8.514642442963602	-7085622296576
-8.514193782806554	-32212254720
-8.513745122649503	3146063544320
-8.513296462492455	-6903086186496
-8.512847802335404	-1401233080320
-8.512399142178356	-3749506449408
-8.511950482021305	-11219528318976
-8.511501821864258	-9824737689600
-8.511053161707206	-8187281408000
-8.510604501550159	-10927470542848
-8.510155841393107	-18628346904576
-8.50970718123606	-10291815383040
-8.509258521079008	-5340791832576
-8.50880986092196	-1123133947904
-8.50836120076491	761282953216
-8.507912540607862	1996086050816
-8.507463880450814	6072010014720
-8.507015220293763	10869488484352
-8.506566560136715	779536564224
-8.506117899979664	-153545080832
-8.505669239822616	2540473155584
-8.505220579665565	-6298569539584
-8.504771919508517	-7554847473664
-8.504323259351466	2769180164096
-8.503874599194418	2095944040448
-8.503425939037367	3015067041792
-8.50297727888032	7691212685312
-8.502528618723268	11085310590976
-8.50207995856622	6896643735552
-8.501631298409169	5680094248960
-8.501182638252121	3764538834944
-8.500733978095074	-249108103168
-8.500285317938022	4176855695360
-8.499836657780975	1177894780928
-8.499387997623923	-3470333575168
-8.498939337466876	-6385542627328
-8.498490677309825	-12217034473472
-8.498042017152777	-5262408679424
-8.497593356995726	-7802881835008
-8.497144696838678	-6272799735808
-8.496696036681627	-4492535791616
-8.496247376524579	-2688649527296
-8.495798716367528	-315680096256
-8.49535005621048	1848983420928
-8.494901396053429	-3192234442752
-8.494452735896381	343597383680
-8.494004075739333	-4448512376832
-8.493555415582282	-3056942972928
-8.493106755425234	6387690110976
-8.492658095268183	8798240505856
-8.492209435111135	-2412697878528
-8.491760774954084	6396280045568
-8.491312114797037	-4172560728064
-8.490863454639985	107374182400
-8.490414794482938	-1137092591616
-8.489966134325886	-1444182753280
-8.489517474168839	-650687545344
-8.489068814011787	-3493955895296
-8.48862015385474	-7885559955456
-8.488171493697688	-8545911177216
-8.48772283354064	-4596688748544
-8.487274173383593	2556579282944
-8.486825513226542	-7738457325568
-8.486376853069494	-9197672464384
-8.485928192912443	-241591910400
-8.485479532755395	3711925485568
-8.485030872598344	3568044081152
-8.484582212441296	-6498285518848
-8.484133552284245	-6458557071360
-8.483684892127197	-1978906181632
-8.483236231970146	-6244882448384
-8.482787571813098	-6109590978560
-8.482338911656047	-2705829396480
-8.481890251499	-7781406998528
-8.481441591341948	-1233729355776
-8.4809929311849	-4917737553920
-8.480544271027853	-8224862371840
-8.480095610870801	-2957084983296
-8.479646950713754	765577920512
-8.479198290556702	2108828942336
-8.478749630399655	2622077534208
-8.478300970242604	-6839735418880
-8.477852310085556	-3429531385856
-8.477403649928505	1055488212992
-8.476954989771457	8406324740096
-8.476506329614406	6292127088640
-8.476057669457358	-4259533815808
-8.475609009300307	-11930345406464
-8.475160349143259	-10310068994048
-8.474711688986208	-2595233988608
-8.47426302882916	-666793672704
-8.473814368672112	-2828235964416
-8.473365708515061	-2130303778816
-8.472917048358013	-12953621364736
-8.472468388200962	-3175054573568
-8.472019728043914	1706175758336
-8.471571067886863	7631083143168
-8.471122407729816	-298500227072
-8.470673747572764	3306051076096
-8.470225087415717	7121055776768
-8.469776427258665	4914516328448
-8.469327767101618	4928474972160
-8.468879106944566	3244847792128
-8.468430446787519	7312181821440
-8.467981786630467	5061618958336
-8.46753312647342	-3503619571712
-8.467084466316372	-2613487599616
-8.46663580615932	4588098813952
-8.466187146002273	4507568177152
-8.465738485845222	8403103514624
-8.465289825688174	1573031772160
-8.464841165531123	-3280281272320
-8.464392505374075	-3352221974528
-8.463943845217024	1020054732800
-8.463495185059976	-3189013217280
-8.463046524902925	225485783040
-8.462597864745877	3950296170496
-8.462149204588826	6344740438016
-8.461700544431778	15639049666560
-8.461251884274727	18324477968384
-8.46080322411768	19238232260608
